benchmark,dataset,question_id,data_source,duration,msg_size
MMLU,professional_psychology,12437,7,0.8290479183197021,7373
MMLU,professional_psychology,12438,7,0.7984561920166016,7135
MMLU,professional_psychology,12439,7,0.7780478000640869,7318
MMLU,professional_psychology,12440,7,0.6036121845245361,7041
MMLU,professional_psychology,12441,7,0.6013767719268799,7417
MMLU,professional_psychology,12442,7,0.9619307518005371,7151
MMLU,professional_psychology,12443,7,0.749136209487915,7211
MMLU,professional_psychology,12444,7,0.651287317276001,7232
MMLU,professional_psychology,12444,6,5.724233388900757,6915
MMLU,professional_psychology,12445,9,0.38374781608581543,6859
MMLU,professional_psychology,12445,8,0.500065803527832,6905
MMLU,professional_psychology,12445,7,0.8384928703308105,7313
MMLU,professional_psychology,12445,6,0.8436920642852783,7335
MMLU,professional_psychology,12446,7,0.7646946907043457,7799
MMLU,professional_psychology,12447,7,0.7697765827178955,7350
MMLU,professional_psychology,12448,7,0.6953680515289307,7040
MMLU,professional_psychology,12449,7,0.5766479969024658,7516
MMLU,professional_psychology,12450,7,0.44861698150634766,7188
MMLU,professional_psychology,12451,7,0.48026585578918457,7159
MMLU,professional_psychology,12452,7,0.4868333339691162,7430
MMLU,professional_psychology,12453,7,0.6778640747070312,7194
MMLU,professional_psychology,12454,7,0.5221138000488281,7285
MMLU,professional_psychology,12455,9,0.3589437007904053,6978
MMLU,professional_psychology,12455,1,0.40482401847839355,7067
MMLU,professional_psychology,12455,8,0.497880220413208,7056
MMLU,professional_psychology,12455,6,0.6297750473022461,7364
MMLU,professional_psychology,12455,7,0.641115665435791,7271
MMLU,professional_psychology,12455,4,0.6777451038360596,7152
MMLU,professional_psychology,12455,0,0.8907134532928467,7223
MMLU,professional_psychology,12456,7,0.7758042812347412,7261
MMLU,professional_psychology,12457,7,0.7885308265686035,7299
MMLU,professional_psychology,12458,7,0.8241374492645264,7169
MMLU,professional_psychology,12459,9,0.37746524810791016,7192
MMLU,professional_psychology,12459,8,0.5021257400512695,6826
MMLU,professional_psychology,12459,6,0.6398866176605225,7532
MMLU,professional_psychology,12459,4,0.6611957550048828,7010
MMLU,professional_psychology,12459,7,0.9143342971801758,7599
MMLU,professional_psychology,12460,7,0.9191873073577881,6765
MMLU,professional_psychology,12461,8,0.353135347366333,7267
MMLU,professional_psychology,12461,9,0.4238710403442383,7196
MMLU,professional_psychology,12461,7,0.9267075061798096,7305
MMLU,professional_psychology,12462,7,1.006500244140625,7558
MMLU,professional_psychology,12463,7,0.5367584228515625,7467
MMLU,professional_psychology,12464,7,0.466219425201416,6929
MMLU,professional_psychology,12465,7,0.4844982624053955,7240
MMLU,professional_psychology,12466,7,0.5382339954376221,7045
MMLU,professional_psychology,12467,1,0.30721545219421387,6892
MMLU,professional_psychology,12467,8,0.4111196994781494,6852
MMLU,professional_psychology,12467,9,0.6362237930297852,7028
MMLU,professional_psychology,12467,7,0.7364568710327148,7248
MMLU,professional_psychology,12467,6,0.8759770393371582,7248
MMLU,professional_psychology,12468,7,0.6066920757293701,7142
MMLU,professional_psychology,12469,7,0.7905523777008057,7126
MMLU,professional_psychology,12470,7,0.6897037029266357,7304
MMLU,professional_psychology,12471,7,1.343353509902954,7446
MMLU,professional_psychology,12472,7,0.6969428062438965,7256
MMLU,professional_psychology,12473,7,0.9239580631256104,7460
MMLU,professional_psychology,12474,8,0.3284265995025635,6858
MMLU,professional_psychology,12474,9,0.4397256374359131,7015
MMLU,professional_psychology,12474,4,0.4927961826324463,6994
MMLU,professional_psychology,12474,6,0.7687728404998779,7187
MMLU,professional_psychology,12474,7,0.9374208450317383,7626
MMLU,professional_psychology,12475,7,0.7549986839294434,7334
MMLU,professional_psychology,12476,7,0.5976109504699707,7385
MMLU,professional_psychology,12477,7,0.42714715003967285,7215
MMLU,professional_psychology,12478,7,0.7818324565887451,7264
MMLU,professional_psychology,12479,1,0.3724648952484131,6752
MMLU,professional_psychology,12479,4,0.5452284812927246,6993
MMLU,professional_psychology,12479,8,0.5897204875946045,6794
MMLU,professional_psychology,12479,9,0.6123523712158203,6984
MMLU,professional_psychology,12479,7,0.6289060115814209,7176
MMLU,professional_psychology,12479,0,0.6607058048248291,7228
MMLU,professional_psychology,12479,6,0.913524866104126,7256
MMLU,professional_psychology,12480,7,0.6693544387817383,7635
MMLU,professional_psychology,12481,7,0.48351240158081055,7540
MMLU,professional_psychology,12482,7,0.5106709003448486,7524
MMLU,professional_psychology,12483,7,0.6865255832672119,7655
MMLU,professional_psychology,12484,7,0.5903472900390625,7114
MMLU,professional_psychology,12485,7,0.5460410118103027,7378
MMLU,professional_psychology,12486,7,0.7521340847015381,7450
MMLU,professional_psychology,12487,7,0.4589400291442871,7629
MMLU,professional_psychology,12488,9,0.4958782196044922,7198
MMLU,professional_psychology,12488,7,0.531989574432373,7192
MMLU,professional_psychology,12489,7,0.9581241607666016,7334
MMLU,professional_psychology,12490,7,0.5379271507263184,7793
MMLU,professional_psychology,12491,7,0.6222288608551025,7237
MMLU,professional_psychology,12492,7,0.4903717041015625,6969
MMLU,professional_psychology,12493,7,0.43006277084350586,7530
MMLU,professional_psychology,12494,7,0.5406103134155273,7203
MMLU,professional_psychology,12495,8,0.5629153251647949,7103
MMLU,professional_psychology,12495,4,0.6922328472137451,7129
MMLU,professional_psychology,12495,0,0.8032355308532715,7546
MMLU,professional_psychology,12495,7,0.8368396759033203,7387
MMLU,professional_psychology,12495,9,0.8291850090026855,7346
MMLU,professional_psychology,12496,7,0.46828770637512207,7351
MMLU,professional_psychology,12497,7,0.4282972812652588,7156
MMLU,professional_psychology,12498,7,0.42415547370910645,7349
MMLU,professional_psychology,12499,7,0.5617349147796631,7122
MMLU,professional_psychology,12500,8,0.6121940612792969,6752
MMLU,professional_psychology,12500,9,0.608196496963501,7112
MMLU,professional_psychology,12500,6,0.6885204315185547,7396
MMLU,professional_psychology,12500,4,0.7252917289733887,6962
MMLU,professional_psychology,12500,7,0.9836647510528564,7051
MMLU,professional_psychology,12501,7,0.9744393825531006,7317
MMLU,professional_psychology,12502,9,0.500286340713501,7307
MMLU,professional_psychology,12502,6,0.7779364585876465,7576
MMLU,professional_psychology,12502,7,1.0865633487701416,7323
MMLU,professional_psychology,12503,7,0.7968120574951172,7222
MMLU,professional_psychology,12504,7,0.986835241317749,7317
MMLU,professional_psychology,12505,7,0.8401477336883545,6994
MMLU,professional_psychology,12506,1,0.3194847106933594,6837
MMLU,professional_psychology,12506,9,0.3736238479614258,7084
MMLU,professional_psychology,12506,8,0.5579395294189453,6936
MMLU,professional_psychology,12506,6,0.6277003288269043,7362
MMLU,professional_psychology,12506,0,0.690279483795166,7143
MMLU,professional_psychology,12506,7,0.8560407161712646,7209
MMLU,professional_psychology,12507,7,0.710153341293335,7119
MMLU,professional_psychology,12508,7,0.5982587337493896,7433
MMLU,professional_psychology,12509,7,0.5098128318786621,7406
MMLU,professional_psychology,12510,1,0.37611937522888184,7009
MMLU,professional_psychology,12510,8,0.49960923194885254,6979
MMLU,professional_psychology,12510,9,0.4575378894805908,7189
MMLU,professional_psychology,12510,7,0.7043745517730713,7324
MMLU,professional_psychology,12510,0,0.7777650356292725,7147
MMLU,professional_psychology,12511,7,1.109405755996704,7295
MMLU,professional_psychology,12512,7,0.8168144226074219,7266
MMLU,professional_psychology,12513,7,0.9346497058868408,7366
MMLU,professional_psychology,12514,7,0.7452187538146973,6963
MMLU,professional_psychology,12515,7,0.697115421295166,7246
MMLU,professional_psychology,12516,7,0.6919243335723877,7088
MMLU,professional_psychology,12517,7,0.7794997692108154,7622
MMLU,professional_psychology,12518,7,0.7913987636566162,7502
MMLU,professional_psychology,12519,7,0.649176836013794,7685
MMLU,professional_psychology,12520,7,0.7464497089385986,7132
MMLU,professional_psychology,12521,7,0.5180025100708008,7139
MMLU,professional_psychology,12522,7,0.43735194206237793,7290
MMLU,professional_psychology,12523,7,0.4450974464416504,7397
MMLU,professional_psychology,12523,0,0.7461073398590088,7174
MMLU,professional_psychology,12524,7,0.43612098693847656,7552
MMLU,professional_psychology,12525,7,0.7293004989624023,7394
MMLU,professional_psychology,12526,7,0.7813239097595215,7566
MMLU,professional_psychology,12527,7,0.47591114044189453,7335
MMLU,professional_psychology,12528,8,0.3050696849822998,6766
MMLU,professional_psychology,12528,9,0.5841114521026611,7101
MMLU,professional_psychology,12528,7,0.8087413311004639,7424
MMLU,professional_psychology,12529,7,0.7767648696899414,7420
MMLU,professional_psychology,12530,7,0.4766368865966797,7167
MMLU,professional_psychology,12531,7,0.49977636337280273,7593
MMLU,professional_psychology,12532,8,0.26046323776245117,7013
MMLU,professional_psychology,12532,7,0.5095789432525635,6784
MMLU,professional_psychology,12533,7,0.48111534118652344,7124
MMLU,professional_psychology,12534,7,0.63130784034729,6902
MMLU,professional_psychology,12535,7,0.5107159614562988,7031
MMLU,professional_psychology,12536,7,0.468799352645874,7347
MMLU,professional_psychology,12537,7,0.5017602443695068,7067
MMLU,professional_psychology,12538,7,0.47490692138671875,7520
MMLU,professional_psychology,12539,7,0.4811210632324219,7390
MMLU,professional_psychology,12540,7,0.493549108505249,7444
MMLU,professional_psychology,12541,7,0.7434439659118652,7264
MMLU,professional_psychology,12542,7,0.7665343284606934,7628
MMLU,professional_psychology,12543,0,0.6340503692626953,7372
MMLU,professional_psychology,12543,7,0.7947120666503906,7057
MMLU,professional_psychology,12543,9,0.3001842498779297,7014
MMLU,professional_psychology,12544,9,0.35297226905822754,7252
MMLU,professional_psychology,12544,7,0.836395263671875,7180
MMLU,professional_psychology,12545,7,0.8486623764038086,7272
MMLU,professional_psychology,12546,7,0.9109282493591309,7321
MMLU,professional_psychology,12547,7,0.6397707462310791,7653
