benchmark,dataset,question_id,data_source,duration,msg_size
MMLU,college_physics,1369,7,0.5889790058135986,7012
MMLU,college_physics,1370,7,0.6295623779296875,6979
MMLU,college_physics,1371,7,0.6420092582702637,6830
MMLU,college_physics,1372,7,0.6582279205322266,7014
MMLU,college_physics,1373,7,0.6227967739105225,7305
MMLU,college_physics,1374,7,0.5643892288208008,6790
MMLU,college_physics,1375,7,0.6207246780395508,6684
MMLU,college_physics,1376,7,0.6181814670562744,7056
MMLU,college_physics,1377,7,0.614673376083374,7154
MMLU,college_physics,1378,7,0.6223509311676025,6792
MMLU,college_physics,1379,7,0.6225149631500244,7222
MMLU,college_physics,1380,7,0.42286014556884766,6693
MMLU,college_physics,1381,7,0.41989588737487793,7226
MMLU,college_physics,1382,7,0.4227297306060791,6731
MMLU,college_physics,1383,7,0.6642301082611084,7105
MMLU,college_physics,1384,7,0.6226954460144043,7220
MMLU,college_physics,1385,7,0.6441752910614014,7305
MMLU,college_physics,1386,7,0.617783784866333,6807
MMLU,college_physics,1387,8,0.3180210590362549,6623
MMLU,college_physics,1387,6,0.4679732322692871,7165
MMLU,college_physics,1387,7,0.7182416915893555,6671
MMLU,college_physics,1388,7,0.6486701965332031,7056
MMLU,college_physics,1389,7,0.6541364192962646,7113
MMLU,college_physics,1390,7,0.6572310924530029,6598
MMLU,college_physics,1391,7,0.616236686706543,6769
MMLU,college_physics,1392,7,0.621579647064209,6717
MMLU,college_physics,1393,7,0.6528074741363525,7200
MMLU,college_physics,1394,7,0.46937131881713867,7137
MMLU,college_physics,1395,7,0.42690157890319824,6745
MMLU,college_physics,1396,7,0.47864246368408203,6819
MMLU,college_physics,1397,7,0.4702785015106201,7138
MMLU,college_physics,1398,7,0.46683573722839355,6979
MMLU,college_physics,1399,7,0.447420597076416,7192
MMLU,college_physics,1400,7,0.4499077796936035,6871
MMLU,college_physics,1401,1,0.2933030128479004,6865
MMLU,college_physics,1401,8,0.2955319881439209,6852
MMLU,college_physics,1401,0,0.4358212947845459,6823
MMLU,college_physics,1401,7,0.4857773780822754,6797
MMLU,college_physics,1402,7,0.5047469139099121,6991
MMLU,college_physics,1403,7,0.6928315162658691,7013
MMLU,college_physics,1404,0,0.6602065563201904,7154
MMLU,college_physics,1404,7,0.7774322032928467,6439
MMLU,college_physics,1405,7,0.6516270637512207,6734
MMLU,college_physics,1406,7,0.7601079940795898,6711
MMLU,college_physics,1407,7,0.7047767639160156,6830
MMLU,college_physics,1408,7,0.7583410739898682,6918
MMLU,college_physics,1409,7,0.6808304786682129,6828
MMLU,college_physics,1410,7,0.5873935222625732,7539
MMLU,college_physics,1411,7,0.46901702880859375,6990
MMLU,college_physics,1412,7,0.42727112770080566,6709
MMLU,college_physics,1413,7,0.431743860244751,6774
MMLU,college_physics,1414,7,0.4409315586090088,6679
MMLU,college_physics,1415,7,0.46234750747680664,6846
MMLU,college_physics,1416,8,0.377239465713501,6707
MMLU,college_physics,1416,7,0.5008456707000732,6962
MMLU,college_physics,1417,8,0.3848409652709961,6683
MMLU,college_physics,1417,7,0.6358323097229004,6850
MMLU,college_physics,1418,7,0.5681653022766113,6822
MMLU,college_physics,1419,7,0.7909011840820312,7042
MMLU,college_physics,1420,7,0.6853713989257812,7014
MMLU,college_physics,1421,7,0.6354186534881592,7412
MMLU,college_physics,1422,7,0.6277279853820801,6512
MMLU,college_physics,1423,7,0.7226452827453613,7111
MMLU,college_physics,1424,8,0.35483860969543457,7024
MMLU,college_physics,1424,0,0.4041266441345215,7255
MMLU,college_physics,1424,6,0.45019078254699707,7289
MMLU,college_physics,1424,7,0.8613009452819824,6841
MMLU,college_physics,1425,7,0.685901403427124,6766
MMLU,college_physics,1426,7,0.42089033126831055,7239
MMLU,college_physics,1427,7,0.4206416606903076,6978
MMLU,college_physics,1428,7,0.41879892349243164,6831
MMLU,college_physics,1429,1,0.21387004852294922,6804
MMLU,college_physics,1429,7,0.431957483291626,6996
MMLU,college_physics,1430,7,0.43386054039001465,7001
MMLU,college_physics,1431,1,0.22228717803955078,6760
MMLU,college_physics,1431,7,0.7436997890472412,6594
MMLU,college_physics,1432,7,0.42800474166870117,6683
MMLU,college_physics,1433,8,0.3749706745147705,6699
MMLU,college_physics,1433,7,0.45803093910217285,6733
MMLU,college_physics,1434,7,0.42804932594299316,7020
MMLU,college_physics,1435,7,0.46655964851379395,6819
MMLU,college_physics,1436,7,0.42586469650268555,7089
MMLU,college_physics,1437,3,0.422069787979126,6945
MMLU,college_physics,1437,0,0.4382197856903076,6934
MMLU,college_physics,1437,6,0.4710352420806885,7238
MMLU,college_physics,1437,7,0.5124866962432861,6948
MMLU,college_physics,1438,7,0.4307563304901123,6734
MMLU,college_physics,1439,8,0.36254119873046875,6981
MMLU,college_physics,1439,3,0.450786828994751,6822
MMLU,college_physics,1439,7,0.48732805252075195,6838
MMLU,college_physics,1439,0,0.489485502243042,6917
MMLU,college_physics,1440,7,0.46758484840393066,6989
MMLU,college_physics,1441,8,0.36765551567077637,6735
MMLU,college_physics,1441,7,0.4317476749420166,6648
MMLU,college_physics,1442,3,0.4151794910430908,6856
MMLU,college_physics,1442,6,0.4827265739440918,7271
MMLU,college_physics,1442,7,0.4999406337738037,6689
MMLU,college_physics,1442,0,0.5575823783874512,7138
MMLU,college_physics,1443,8,0.3498978614807129,6983
MMLU,college_physics,1443,3,0.43913793563842773,6823
MMLU,college_physics,1443,7,0.4641141891479492,6920
MMLU,college_physics,1443,0,0.716120719909668,6913
MMLU,college_physics,1444,7,0.42148613929748535,7168
MMLU,college_physics,1445,8,0.4254910945892334,6734
MMLU,college_physics,1445,7,0.43484926223754883,6649
MMLU,college_physics,1446,7,0.4295625686645508,7193
MMLU,college_physics,1447,7,0.42841577529907227,6795
MMLU,college_physics,1448,8,0.26112961769104004,6541
MMLU,college_physics,1448,7,0.49078989028930664,6713
MMLU,college_physics,1449,7,0.42679500579833984,6802
MMLU,college_physics,1450,7,0.42476725578308105,6734
MMLU,college_physics,1451,7,0.42420506477355957,6794
MMLU,college_physics,1452,7,0.4204673767089844,6845
MMLU,college_physics,1453,7,0.4225292205810547,6958
MMLU,college_physics,1454,7,0.5004162788391113,6979
MMLU,college_physics,1455,7,0.46358251571655273,7128
MMLU,college_physics,1456,7,0.4441947937011719,6834
MMLU,college_physics,1457,1,0.2294330596923828,6830
MMLU,college_physics,1457,7,0.4326670169830322,6880
MMLU,college_physics,1458,7,0.42718029022216797,6959
MMLU,college_physics,1459,7,0.4253427982330322,6708
MMLU,college_physics,1460,7,0.42439937591552734,6769
MMLU,college_physics,1461,7,0.41909146308898926,6951
MMLU,college_physics,1462,7,0.41975903511047363,6990
MMLU,college_physics,1463,7,0.42081379890441895,6634
MMLU,college_physics,1464,7,0.42339038848876953,6725
MMLU,college_physics,1465,7,0.42441248893737793,6859
MMLU,college_physics,1466,7,0.42378997802734375,6980
MMLU,college_physics,1467,7,0.43671607971191406,6993
MMLU,college_physics,1468,3,0.3977932929992676,6829
MMLU,college_physics,1468,7,0.4461336135864258,6835
MMLU,college_physics,1469,7,0.42995214462280273,6807
MMLU,college_physics,1470,7,0.4283013343811035,6857
