benchmark,dataset,question_id,data_source,duration,msg_size
MMLU,college_biology,752,7,1.0224452018737793,7327
MMLU,college_biology,753,7,0.5808789730072021,7027
MMLU,college_biology,754,7,0.6021697521209717,6972
MMLU,college_biology,755,7,0.6921913623809814,7562
MMLU,college_biology,756,7,0.8614904880523682,7083
MMLU,college_biology,757,7,0.8371820449829102,7513
MMLU,college_biology,758,7,0.8401520252227783,6931
MMLU,college_biology,759,7,0.6258077621459961,7129
MMLU,college_biology,760,7,0.7216131687164307,7715
MMLU,college_biology,761,7,0.6380784511566162,6808
MMLU,college_biology,762,7,0.471179723739624,7413
MMLU,college_biology,763,7,0.44003844261169434,7531
MMLU,college_biology,764,7,0.4381124973297119,6972
MMLU,college_biology,764,3,0.6456561088562012,6993
MMLU,college_biology,765,7,0.44763612747192383,6875
MMLU,college_biology,766,7,0.800438404083252,7346
MMLU,college_biology,767,7,0.5817708969116211,6979
MMLU,college_biology,768,7,0.6410427093505859,7526
MMLU,college_biology,769,7,0.5786938667297363,7217
MMLU,college_biology,770,7,0.642115592956543,6974
MMLU,college_biology,771,7,0.6379051208496094,7356
MMLU,college_biology,772,7,0.6413836479187012,7235
MMLU,college_biology,773,8,0.25174951553344727,7061
MMLU,college_biology,773,7,0.6568472385406494,7325
MMLU,college_biology,774,7,0.6441876888275146,7172
MMLU,college_biology,775,7,0.643683671951294,6981
MMLU,college_biology,776,7,0.6268069744110107,7271
MMLU,college_biology,777,7,0.44004273414611816,7204
MMLU,college_biology,778,7,0.43371033668518066,7213
MMLU,college_biology,779,7,0.44335055351257324,7276
MMLU,college_biology,780,7,0.449202299118042,7189
MMLU,college_biology,781,7,0.4506065845489502,7120
MMLU,college_biology,782,7,0.48460936546325684,7225
MMLU,college_biology,783,7,0.440457820892334,7061
MMLU,college_biology,784,7,0.4474503993988037,7208
MMLU,college_biology,785,7,0.4354259967803955,7659
MMLU,college_biology,786,7,0.4745969772338867,7048
MMLU,college_biology,787,7,0.4991021156311035,7608
MMLU,college_biology,788,7,0.4699857234954834,6918
MMLU,college_biology,789,7,0.5150675773620605,7180
MMLU,college_biology,790,7,0.88248610496521,7007
MMLU,college_biology,791,7,0.646841287612915,7419
MMLU,college_biology,792,8,0.30466198921203613,6909
MMLU,college_biology,792,1,0.3206906318664551,6928
MMLU,college_biology,792,7,0.8475923538208008,7022
MMLU,college_biology,793,7,0.6996157169342041,7306
MMLU,college_biology,794,7,0.7011377811431885,6756
MMLU,college_biology,795,7,0.6980905532836914,6946
MMLU,college_biology,796,7,0.7686319351196289,7279
MMLU,college_biology,797,7,0.5647773742675781,7399
MMLU,college_biology,798,7,0.4300365447998047,7348
