benchmark,dataset,question_id,data_source,duration,msg_size
MMLU,high_school_mathematics,4228,1,1.014622449874878,6831
MMLU,high_school_mathematics,4228,4,1.2170782089233398,6954
MMLU,high_school_mathematics,4228,9,1.402527093887329,6923
MMLU,high_school_mathematics,4228,6,1.5769226551055908,7096
MMLU,high_school_mathematics,4228,3,1.8016295433044434,6817
MMLU,high_school_mathematics,4228,5,1.817469596862793,6717
MMLU,high_school_mathematics,4228,8,1.8379948139190674,6700
MMLU,high_school_mathematics,4228,2,2.1739015579223633,6713
MMLU,high_school_mathematics,4228,0,2.262190818786621,6657
MMLU,high_school_mathematics,4228,7,7.371210813522339,6826
MMLU,high_school_mathematics,4229,1,1.0923802852630615,6634
MMLU,high_school_mathematics,4229,4,1.3050594329833984,7068
MMLU,high_school_mathematics,4229,9,1.3369214534759521,6658
MMLU,high_school_mathematics,4229,0,1.3699414730072021,6838
MMLU,high_school_mathematics,4229,8,1.4715471267700195,6501
MMLU,high_school_mathematics,4229,5,1.6133546829223633,6542
MMLU,high_school_mathematics,4229,6,1.669245719909668,7052
MMLU,high_school_mathematics,4229,2,1.7157440185546875,6750
MMLU,high_school_mathematics,4229,7,1.8646867275238037,6366
MMLU,high_school_mathematics,4229,3,1.8998494148254395,6704
MMLU,high_school_mathematics,4230,1,0.40981221199035645,6835
MMLU,high_school_mathematics,4230,0,0.6244125366210938,7027
MMLU,high_school_mathematics,4230,9,0.6503720283508301,6879
MMLU,high_school_mathematics,4230,5,0.7537291049957275,6787
MMLU,high_school_mathematics,4230,8,0.8138613700866699,6883
MMLU,high_school_mathematics,4230,4,1.024021863937378,6996
MMLU,high_school_mathematics,4230,6,1.2941865921020508,6793
MMLU,high_school_mathematics,4230,3,1.468492031097412,7087
MMLU,high_school_mathematics,4230,2,1.5239450931549072,6995
MMLU,high_school_mathematics,4230,7,1.686161756515503,6147
MMLU,high_school_mathematics,4231,1,0.618666410446167,6638
MMLU,high_school_mathematics,4231,0,0.9062178134918213,6774
MMLU,high_school_mathematics,4231,5,1.035309076309204,6486
MMLU,high_school_mathematics,4231,6,1.02803373336792,7003
MMLU,high_school_mathematics,4231,9,1.0986285209655762,7065
MMLU,high_school_mathematics,4231,3,1.1561589241027832,6880
MMLU,high_school_mathematics,4231,4,1.213747262954712,6967
MMLU,high_school_mathematics,4231,8,1.2740037441253662,6770
MMLU,high_school_mathematics,4231,2,1.44053053855896,6691
MMLU,high_school_mathematics,4231,7,1.7475426197052002,6879
MMLU,high_school_mathematics,4232,1,0.7695035934448242,6600
MMLU,high_school_mathematics,4232,9,0.8532769680023193,7185
MMLU,high_school_mathematics,4232,0,0.9248011112213135,6971
MMLU,high_school_mathematics,4232,3,1.120072841644287,6681
MMLU,high_school_mathematics,4232,8,0.9104676246643066,6631
MMLU,high_school_mathematics,4232,5,1.349968671798706,6574
MMLU,high_school_mathematics,4232,6,1.3784444332122803,7094
MMLU,high_school_mathematics,4232,2,1.4008374214172363,6779
MMLU,high_school_mathematics,4232,4,1.4533357620239258,7231
MMLU,high_school_mathematics,4232,7,1.5815119743347168,6571
MMLU,high_school_mathematics,4233,1,0.7042357921600342,6736
