benchmark,dataset,question_id,data_source,duration,msg_size
MMLU,high_school_microeconomics,4498,7,1.1653416156768799,6792
MMLU,high_school_microeconomics,4499,7,0.9201173782348633,6679
MMLU,high_school_microeconomics,4500,7,1.1283071041107178,6678
MMLU,high_school_microeconomics,4501,7,1.1548256874084473,6643
MMLU,high_school_microeconomics,4502,7,0.6768872737884521,7335
MMLU,high_school_microeconomics,4503,7,0.7160062789916992,7050
MMLU,high_school_microeconomics,4504,7,0.5038349628448486,6843
MMLU,high_school_microeconomics,4505,7,0.5895535945892334,7296
MMLU,high_school_microeconomics,4506,7,0.8926699161529541,7119
MMLU,high_school_microeconomics,4507,3,0.575141429901123,7080
MMLU,high_school_microeconomics,4507,7,1.1352274417877197,7265
MMLU,high_school_microeconomics,4508,0,0.7441802024841309,7035
MMLU,high_school_microeconomics,4508,7,1.0686981678009033,7220
MMLU,high_school_microeconomics,4509,7,0.8704118728637695,7222
MMLU,high_school_microeconomics,4510,7,0.9759352207183838,7131
MMLU,high_school_microeconomics,4511,7,0.7678024768829346,6991
MMLU,high_school_microeconomics,4512,7,1.2331321239471436,7202
MMLU,high_school_microeconomics,4513,8,0.4664599895477295,6547
MMLU,high_school_microeconomics,4513,9,0.8222863674163818,6800
MMLU,high_school_microeconomics,4513,7,0.866978645324707,6867
MMLU,high_school_microeconomics,4514,8,0.46770691871643066,7006
MMLU,high_school_microeconomics,4514,9,0.8455319404602051,6986
MMLU,high_school_microeconomics,4514,0,1.0342764854431152,6834
MMLU,high_school_microeconomics,4514,7,1.2039644718170166,7252
MMLU,high_school_microeconomics,4515,8,0.3925466537475586,6833
MMLU,high_school_microeconomics,4515,7,0.8004400730133057,7070
MMLU,high_school_microeconomics,4516,7,0.7283470630645752,7161
MMLU,high_school_microeconomics,4517,7,0.7423689365386963,6716
MMLU,high_school_microeconomics,4518,1,0.27851223945617676,6929
MMLU,high_school_microeconomics,4518,8,0.43686699867248535,6735
MMLU,high_school_microeconomics,4518,7,0.5857532024383545,7056
MMLU,high_school_microeconomics,4518,9,0.6039998531341553,6906
MMLU,high_school_microeconomics,4518,0,0.9809286594390869,7038
MMLU,high_school_microeconomics,4519,7,0.5402092933654785,7374
MMLU,high_school_microeconomics,4520,7,0.718379020690918,6914
MMLU,high_school_microeconomics,4521,7,0.5195763111114502,6902
MMLU,high_school_microeconomics,4522,7,0.6798033714294434,7196
MMLU,high_school_microeconomics,4523,7,0.702293872833252,6971
MMLU,high_school_microeconomics,4524,7,0.711921215057373,6938
MMLU,high_school_microeconomics,4525,7,0.7239339351654053,6930
MMLU,high_school_microeconomics,4526,7,0.7339470386505127,6948
MMLU,high_school_microeconomics,4526,0,0.8595912456512451,7155
MMLU,high_school_microeconomics,4527,7,0.53067946434021,7357
MMLU,high_school_microeconomics,4528,7,0.6670513153076172,6844
MMLU,high_school_microeconomics,4529,7,0.5364658832550049,7260
MMLU,high_school_microeconomics,4530,4,0.6183979511260986,6943
MMLU,high_school_microeconomics,4530,7,0.6740798950195312,7219
MMLU,high_school_microeconomics,4530,9,0.7436943054199219,6867
MMLU,high_school_microeconomics,4530,8,0.7639310359954834,6895
MMLU,high_school_microeconomics,4530,3,0.799170732498169,6955
MMLU,high_school_microeconomics,4531,7,0.716045618057251,7009
MMLU,high_school_microeconomics,4532,7,0.5144705772399902,6642
MMLU,high_school_microeconomics,4533,8,0.478071928024292,6990
MMLU,high_school_microeconomics,4533,7,0.5396504402160645,6702
MMLU,high_school_microeconomics,4534,7,0.7006092071533203,6691
MMLU,high_school_microeconomics,4535,7,0.7192111015319824,7107
MMLU,high_school_microeconomics,4536,7,0.6119697093963623,7045
MMLU,high_school_microeconomics,4537,7,0.6797711849212646,7224
MMLU,high_school_microeconomics,4538,7,0.5306344032287598,7193
MMLU,high_school_microeconomics,4539,7,0.7294487953186035,6883
MMLU,high_school_microeconomics,4540,7,0.6915161609649658,7029
MMLU,high_school_microeconomics,4541,7,0.5372593402862549,6770
MMLU,high_school_microeconomics,4542,1,0.26636791229248047,6915
MMLU,high_school_microeconomics,4542,7,0.571814775466919,6874
MMLU,high_school_microeconomics,4542,9,0.5813214778900146,6945
MMLU,high_school_microeconomics,4542,8,0.7684056758880615,6881
MMLU,high_school_microeconomics,4542,0,1.0355451107025146,6961
MMLU,high_school_microeconomics,4543,9,0.5563838481903076,6990
MMLU,high_school_microeconomics,4543,7,0.5572257041931152,7280
MMLU,high_school_microeconomics,4543,8,0.5832006931304932,7161
MMLU,high_school_microeconomics,4543,0,1.0304341316223145,7476
MMLU,high_school_microeconomics,4544,7,0.5353488922119141,6608
MMLU,high_school_microeconomics,4545,7,0.6876320838928223,7304
MMLU,high_school_microeconomics,4546,7,0.7315020561218262,7046
MMLU,high_school_microeconomics,4547,7,0.49564623832702637,6913
MMLU,high_school_microeconomics,4548,7,0.7244241237640381,6953
MMLU,high_school_microeconomics,4549,7,0.7459213733673096,7019
MMLU,high_school_microeconomics,4550,7,0.6119027137756348,7053
MMLU,high_school_microeconomics,4551,7,0.7007491588592529,6697
MMLU,high_school_microeconomics,4552,7,0.702913761138916,6910
MMLU,high_school_microeconomics,4553,1,0.25930070877075195,7029
MMLU,high_school_microeconomics,4553,9,0.4597604274749756,6890
MMLU,high_school_microeconomics,4553,7,0.5893723964691162,7095
MMLU,high_school_microeconomics,4553,5,0.5947227478027344,6688
MMLU,high_school_microeconomics,4553,8,0.8259096145629883,6753
MMLU,high_school_microeconomics,4554,7,0.743675708770752,6976
MMLU,high_school_microeconomics,4555,7,0.7072789669036865,6864
MMLU,high_school_microeconomics,4556,7,0.49372291564941406,6961
MMLU,high_school_microeconomics,4557,7,0.5005545616149902,6895
MMLU,high_school_microeconomics,4558,7,0.5181455612182617,6793
MMLU,high_school_microeconomics,4559,7,0.5167644023895264,6777
MMLU,high_school_microeconomics,4560,7,0.49576425552368164,6845
MMLU,high_school_microeconomics,4561,7,0.49553632736206055,7554
MMLU,high_school_microeconomics,4562,7,0.5001235008239746,6935
MMLU,high_school_microeconomics,4563,7,0.6279711723327637,6994
MMLU,high_school_microeconomics,4564,7,0.6702585220336914,6634
MMLU,high_school_microeconomics,4565,7,0.7076680660247803,6885
MMLU,high_school_microeconomics,4566,7,0.7220649719238281,7162
MMLU,high_school_microeconomics,4567,7,0.5980896949768066,7053
MMLU,high_school_microeconomics,4568,7,0.6364364624023438,6861
MMLU,high_school_microeconomics,4569,7,0.5114920139312744,6943
MMLU,high_school_microeconomics,4570,7,0.7375533580780029,6477
MMLU,high_school_microeconomics,4571,3,0.658942699432373,7150
MMLU,high_school_microeconomics,4571,7,0.7561309337615967,6999
MMLU,high_school_microeconomics,4572,7,0.7166376113891602,7064
MMLU,high_school_microeconomics,4573,7,0.7124395370483398,7016
MMLU,high_school_microeconomics,4574,7,0.5051555633544922,7048
MMLU,high_school_microeconomics,4575,7,0.609910249710083,6720
MMLU,high_school_microeconomics,4576,7,0.5261762142181396,6869
MMLU,high_school_microeconomics,4577,7,0.5265860557556152,6742
MMLU,high_school_microeconomics,4578,7,0.4913325309753418,6973
MMLU,high_school_microeconomics,4579,7,0.7033097743988037,7051
MMLU,high_school_microeconomics,4580,7,0.7044980525970459,7411
MMLU,high_school_microeconomics,4581,7,0.5264644622802734,7079
MMLU,high_school_microeconomics,4582,7,0.5201852321624756,6922
MMLU,high_school_microeconomics,4583,7,0.7053697109222412,6898
MMLU,high_school_microeconomics,4584,7,0.5243384838104248,7014
MMLU,high_school_microeconomics,4585,7,0.5237221717834473,6824
MMLU,high_school_microeconomics,4586,7,0.7113323211669922,6868
