benchmark,dataset,question_id,data_source,duration,msg_size
MMLU,high_school_microeconomics,4498,8,0.5143187046051025,6852
MMLU,high_school_microeconomics,4498,2,0.7231717109680176,6713
MMLU,high_school_microeconomics,4498,9,0.7313785552978516,7262
MMLU,high_school_microeconomics,4498,3,0.7925336360931396,6939
MMLU,high_school_microeconomics,4498,5,0.8267982006072998,6780
MMLU,high_school_microeconomics,4498,4,0.9301955699920654,6845
MMLU,high_school_microeconomics,4498,1,0.9689064025878906,6953
MMLU,high_school_microeconomics,4498,6,1.0660507678985596,7078
MMLU,high_school_microeconomics,4498,0,1.159860372543335,7096
MMLU,high_school_microeconomics,4498,7,1.272094964981079,6791
MMLU,high_school_microeconomics,4499,8,0.5031869411468506,6858
MMLU,high_school_microeconomics,4499,9,0.5552563667297363,7028
MMLU,high_school_microeconomics,4499,1,0.6063394546508789,6743
MMLU,high_school_microeconomics,4499,4,0.6228346824645996,7099
MMLU,high_school_microeconomics,4499,3,0.6649842262268066,7361
MMLU,high_school_microeconomics,4499,2,0.690997838973999,6734
MMLU,high_school_microeconomics,4499,6,0.7687828540802002,7231
MMLU,high_school_microeconomics,4499,5,0.823826789855957,6948
MMLU,high_school_microeconomics,4499,0,1.0027508735656738,7084
MMLU,high_school_microeconomics,4499,7,1.183410882949829,6678
MMLU,high_school_microeconomics,4500,9,0.49242663383483887,6879
MMLU,high_school_microeconomics,4500,8,0.5118672847747803,6598
MMLU,high_school_microeconomics,4500,1,0.5474693775177002,6739
MMLU,high_school_microeconomics,4500,4,0.5753781795501709,7187
MMLU,high_school_microeconomics,4500,3,0.6559619903564453,6877
MMLU,high_school_microeconomics,4500,2,0.8678655624389648,6810
MMLU,high_school_microeconomics,4500,5,0.9009263515472412,6578
MMLU,high_school_microeconomics,4500,6,0.9575605392456055,7081
MMLU,high_school_microeconomics,4500,0,1.0201966762542725,7211
MMLU,high_school_microeconomics,4500,7,1.228722333908081,6677
MMLU,high_school_microeconomics,4501,1,0.4384427070617676,7091
MMLU,high_school_microeconomics,4501,8,0.4641554355621338,6635
MMLU,high_school_microeconomics,4501,9,0.5475380420684814,7049
MMLU,high_school_microeconomics,4501,4,0.6417009830474854,7119
MMLU,high_school_microeconomics,4501,2,0.6535592079162598,6813
MMLU,high_school_microeconomics,4501,3,0.7327079772949219,7055
MMLU,high_school_microeconomics,4501,5,0.7780411243438721,6816
MMLU,high_school_microeconomics,4501,0,1.006958246231079,6968
MMLU,high_school_microeconomics,4501,7,1.0824978351593018,6643
MMLU,high_school_microeconomics,4501,6,1.0910074710845947,7301
MMLU,high_school_microeconomics,4502,8,0.6156957149505615,6826
MMLU,high_school_microeconomics,4502,3,0.6328723430633545,7214
